state,year,quarter,transaction_count,transaction_amount,transaction_type_Financial Services,transaction_type_Merchant payments,transaction_type_Others,transaction_type_Peer-to-peer payments,transaction_type_Recharge & bill payments,avg_amount_per_transaction,amount_scaled,count_scaled,principal_component_1,principal_component_2
himachal-pradesh,2024,3,31048392,15876449590.0,False,True,False,False,False,511.34530863949414,-0.19650871959779523,-0.09280000101568067,-52761274777.08772,6660536.171673279
himachal-pradesh,2024,3,14484420,38181559423.0,False,False,False,True,False,2636.0433778501315,-0.1134336090894296,-0.1907652838109622,-30456173962.49936,-19352506.92549419
himachal-pradesh,2024,3,4131536,2449198130.0,False,False,False,False,True,592.8057095472483,-0.24651835448481094,-0.2519959601732952,-66188536434.993034,-14568155.615530713
himachal-pradesh,2024,3,44777,72816126.0,True,False,False,False,False,1626.1948321683008,-0.25536916037953533,-0.27616652150672183,-68564919957.02549,-17648211.918732867
himachal-pradesh,2024,3,28424,35918329.0,False,False,True,False,False,1263.6620109766395,-0.2555065857760584,-0.27626323902529476,-68601817757.64223,-17648933.97150316
himachal-pradesh,2023,1,14694013,9023136407.0,False,True,False,False,False,614.0689005107046,-0.22203380126243857,-0.18952567549014931,-59614594273.31255,-6790584.923720615
himachal-pradesh,2023,1,8637695,26709451358.0,False,False,False,True,False,3092.1966286144625,-0.1561613361618053,-0.22534491652534025,-41928283474.93971,-20339323.397583354
himachal-pradesh,2023,1,3901516,1950250571.0,False,False,False,False,True,499.8699405564401,-0.24837667860480606,-0.25335638111270337,-66687484046.665215,-14586807.359736314
himachal-pradesh,2023,1,25722,30757925.0,True,False,False,False,False,1195.782792939896,-0.25552580563804417,-0.27627921962427865,-68606978162.32382,-17649449.878821757
himachal-pradesh,2023,1,42780,27351473.0,False,False,True,False,False,639.3518700327256,-0.255538492927121,-0.27617833248235873,-68610384606.79191,-17630948.81136769
himachal-pradesh,2023,4,23387107,12903037462.0,False,True,False,False,False,551.7158433490727,-0.20758315693390098,-0.13811159364577255,-55734689883.81828,258872.96067235246
himachal-pradesh,2023,4,11365164,33158062287.0,False,False,False,True,False,2917.517273573879,-0.13214356312400824,-0.20921368472294627,-35479671969.14357,-20343667.80920553
himachal-pradesh,2023,4,3816711,2143949720.0,False,False,False,False,True,561.7270262275556,-0.24765524847830006,-0.2538579483580147,-66493784950.97171,-14753668.765744895
himachal-pradesh,2023,4,33097,51956047.0,True,False,False,False,False,1569.8113726319607,-0.255446853490267,-0.27623560122401725,-68585780039.101685,-17651055.000850804
himachal-pradesh,2023,4,49760,23241048.0,False,False,True,False,False,467.0628617363344,-0.2555538021550812,-0.2761370502540435,-68614495028.466156,-17622227.520224333
himachal-pradesh,2023,2,19954117,11643011071.0,False,True,False,False,False,583.4891652183858,-0.21227610991460832,-0.1584155301764171,-56994717616.066826,-2640334.072746368
himachal-pradesh,2023,2,10781507,33008088763.0,False,False,False,True,False,3061.5468471151576,-0.13270213769158093,-0.21266564196245655,-35629645726.93992,-20863791.74917392
himachal-pradesh,2023,2,4247339,2159052653.0,False,False,False,False,True,508.3306637402854,-0.24759899778788116,-0.2513110596166206,-66478681836.90076,-14329438.83206636
himachal-pradesh,2023,2,27709,34689932.0,True,False,False,False,False,1251.9373488758165,-0.2555111609257567,-0.2762674677922353,-68603046154.83489,-17649128.587881103
himachal-pradesh,2023,2,50923,30221299.0,False,False,True,False,False,593.4705143059128,-0.2555278042950598,-0.27613017185411076,-68607514777.599815,-17624021.551199354
himachal-pradesh,2023,3,19233611,10559011464.0,False,True,False,False,False,548.987471151413,-0.21631345327748733,-0.16267686157963954,-58078717431.02572,-2901627.2517503053
himachal-pradesh,2023,3,9983786,29239694406.0,False,False,False,True,False,2928.7180640690817,-0.14673747667851164,-0.217383650623467,-39398040083.73742,-20065114.71905496
himachal-pradesh,2023,3,4046932,1991652882.0,False,False,False,False,True,492.1389541509469,-0.24822247620063148,-0.25249633863237564,-66646081677.777954,-14458930.557513567
himachal-pradesh,2023,3,27958,41972330.0,True,False,False,False,False,1501.26368123614,-0.2554840377229056,-0.2762659951167553,-68595763757.382866,-17651964.61675104
himachal-pradesh,2023,3,44767,22240555.0,False,False,True,False,False,496.8069113409431,-0.2555575284791011,-0.2761665806503154,-68615495523.491554,-17626796.682770036
himachal-pradesh,2018,1,284371,49871175.82607427,False,False,False,False,True,175.37363453402165,-0.25545461856761775,-0.2747494764908251,-68587864803.64179,-17398897.8132635
himachal-pradesh,2018,1,154572,546222027.4835303,False,False,False,True,False,3533.770847783106,-0.25360596585256323,-0.275517154421067,-68091514051.50861,-17738964.99842386
himachal-pradesh,2018,1,13241,13851230.83495245,False,True,False,False,False,1046.086461366396,-0.2555887744150019,-0.27635303674341943,-68623884860.259125,-17654768.726001706
himachal-pradesh,2018,1,8955,2040522.724771278,True,False,False,False,False,227.86406753448108,-0.2556327632538277,-0.27637838568762557,-68635695569.1252,-17654051.37710054
himachal-pradesh,2018,1,20779,16752849.503009535,False,False,True,False,False,806.2394486264756,-0.2555779673715349,-0.2763084543025827,-68620983238.65813,-17648459.93404848
himachal-pradesh,2018,4,598325,143031082.4432017,False,False,False,False,True,239.05249227961676,-0.25510764562755556,-0.272892639713106,-68494704772.384186,-17124409.00103645
himachal-pradesh,2018,4,590518,2367228879.4462624,False,False,False,True,False,4008.732806529627,-0.24682364796236042,-0.2729388131166099,-66270507178.26657,-18074448.815202363
himachal-pradesh,2018,4,86963,87575811.80014335,False,True,False,False,False,1007.0468107142502,-0.25531418810914097,-0.2759170183428671,-68550160254.67856,-17612278.541020397
himachal-pradesh,2018,4,11834,2283052.790977265,True,False,False,False,False,192.92316976316252,-0.2556318599535435,-0.2763613582470354,-68635453037.86113,-17651275.11992398
himachal-pradesh,2018,4,20243,21180141.658664487,False,False,True,False,False,1046.294603500691,-0.25556147797570417,-0.2763116243991983,-68616555947.1268,-17650871.45961941
himachal-pradesh,2018,2,385642,83714322.414042,False,False,False,False,True,217.0778141749135,-0.25532857017943245,-0.2741505234043335,-68554021617.18933,-17311963.73218679
himachal-pradesh,2018,2,243436,1043702964.1513071,False,False,False,True,False,4287.381341097073,-0.25175310414962127,-0.2749915807911237,-67594033121.83471,-17860847.93903579
himachal-pradesh,2018,2,27851,31961300.882765952,False,True,False,False,False,1147.581806138593,-0.2555213236791929,-0.2762666279532066,-68605774785.64713,-17647830.6629209
himachal-pradesh,2018,2,11330,4108919.3075577794,True,False,False,False,False,362.65836783387283,-0.2556250595358915,-0.27636433908415153,-68633627171.72189,-17652552.608347185
himachal-pradesh,2018,2,19436,19681794.59544668,False,False,True,False,False,1012.646357040887,-0.2555670585511324,-0.2763163972871998,-68618054294.39744,-17651043.717541173
himachal-pradesh,2018,3,457449,108456077.51862916,False,False,False,False,True,237.08889410323152,-0.2552364198132216,-0.27372583100195075,-68529279833.88537,-17250638.04276063
himachal-pradesh,2018,3,362755,1596570994.985427,False,False,False,True,False,4401.237736172973,-0.2496939538875528,-0.2742858853469482,-67041165090.062775,-17975739.415036563
himachal-pradesh,2018,3,40675,31168155.22193054,False,True,False,False,False,766.2730232804066,-0.2555242777405679,-0.2761907822088062,-68606567925.80419,-17634670.6652366
himachal-pradesh,2018,3,8182,1552275.0537747287,True,False,False,False,False,189.71829061045327,-0.25563458172634484,-0.27638295748740893,-68636183817.07985,-17654617.541569863
himachal-pradesh,2018,3,17693,16293930.078267336,False,False,True,False,False,920.9252290887547,-0.2555796766113553,-0.2763267060155599,-68621442159.34901,-17651351.522581186
himachal-pradesh,2021,1,2845733,11358078843.572702,False,False,False,True,False,3991.266518528865,-0.21333733653299947,-0.2596006611782245,-57279657065.520226,-19628011.223060176
himachal-pradesh,2021,1,2547359,948929031.6443391,False,False,False,False,True,372.5148405247706,-0.2521060885094956,-0.26136535223715407,-67688806069.83092,-15516776.239351993
himachal-pradesh,2021,1,2186946,1778219850.8347864,False,True,False,False,False,813.1064282496168,-0.24901740493144423,-0.26349696423626245,-66859515477.73418,-16228500.148854284
himachal-pradesh,2021,1,12561,16554205.504427344,True,False,False,False,False,1317.9050636436066,-0.2555787072186936,-0.27635705850778247,-68621181886.12026,-17656593.782119937
himachal-pradesh,2021,1,21430,18764977.931273177,False,False,True,False,False,875.6405940864759,-0.2555704732236564,-0.27630460405464097,-68618971110.13463,-17648661.3283658
himachal-pradesh,2021,4,6062931,5228613146.743451,False,True,False,False,False,862.3903433411086,-0.2361664570320147,-0.24057299608204985,-63409120849.45434,-13814199.251564454
himachal-pradesh,2021,4,5323397,19568394324.584805,False,False,False,True,False,3675.922409052867,-0.18275811630048971,-0.2449468659151265,-49069341271.61488,-20628468.265859034
himachal-pradesh,2021,4,3211367,1278824361.837138,False,False,False,False,True,398.2180678312812,-0.25087739736127207,-0.2574381703089107,-67358910487.94728,-14992521.249861758
himachal-pradesh,2021,4,18198,24809740.714031782,True,False,False,False,False,1363.3223823514552,-0.2555479595781314,-0.2763237192640844,-68612926349.263435,-17654454.05979654
himachal-pradesh,2021,4,50971,35578926.74639452,False,False,True,False,False,698.0229296343906,-0.25550784987562736,-0.2761298879648616,-68602157150.31383,-17626243.193174936
himachal-pradesh,2021,2,3340531,13035543546.66397,False,False,False,True,False,3902.2369637234233,-0.2070896396318609,-0.2566742479968608,-55602192303.338196,-19843834.54905616
himachal-pradesh,2021,2,3216602,1045789841.916208,False,False,False,False,True,325.12254917338487,-0.25174533159874685,-0.25740720863767425,-67591944984.740234,-14888566.266001863
himachal-pradesh,2021,2,2883209,2378084375.199477,False,True,False,False,False,824.8047141915405,-0.24678321680034984,-0.25937901464694346,-66259650712.23896,-15786356.714592163
himachal-pradesh,2021,2,14642,16428390.62373627,True,False,False,False,False,1122.0045501800485,-0.25557917581468775,-0.2763447507259596,-68621307700.10809,-17654459.483580563
himachal-pradesh,2021,2,28918,19788385.405835297,False,False,True,False,False,684.293014933097,-0.2555666615549544,-0.27626031733177214,-68617947699.57977,-17641606.873260617
himachal-pradesh,2021,3,4455153,16560383923.204865,False,False,False,True,False,3717.130236201734,-0.19396141448534077,-0.2500819729411047,-52077351770.897415,-20222434.28359449
himachal-pradesh,2021,3,4198808,3524434949.634083,False,True,False,False,False,839.3894051916836,-0.24251364801698583,-0.2515980893905986,-65113299683.34209,-14956384.214444617
himachal-pradesh,2021,3,3359406,1178802736.5280356,False,False,False,False,True,350.8961812082361,-0.251249926689215,-0.2565626144639883,-67458932041.56791,-14802110.286296222
himachal-pradesh,2021,3,14497,22805774.600357123,True,False,False,False,False,1573.1375181318288,-0.25555542332556846,-0.2763456083080664,-68614930316.765144,-17657306.12299183
himachal-pradesh,2021,3,36303,23834687.160697926,False,False,True,False,False,656.5486918628743,-0.25555159115324144,-0.27621663978791716,-68613901395.05949,-17635936.00128075
west-bengal,2020,1,28457404,82770282623.80914,False,False,False,True,False,2908.5675778370064,0.05263654860393587,-0.10812403513860606,14132551156.694748,-24268562.83827123
west-bengal,2020,1,19779392,8097859088.519976,False,True,False,False,False,409.40889833822877,-0.22547998539061032,-0.15944891661515329,-60539869354.45733,-1313232.8543436415
west-bengal,2020,1,17448908,5550815439.734788,False,False,False,False,True,318.118213456956,-0.23496641850735778,-0.173232236468017,-63086913761.95389,-2564717.2369849645
west-bengal,2020,1,210068,58280893.55150119,True,False,False,False,False,277.43822739066013,-0.2554232966761492,-0.27518893113416415,-68579455118.14781,-17476763.399822157
west-bengal,2020,1,354609,176067145.3227705,False,False,True,False,False,496.5106506681176,-0.254984603212834,-0.27433406371827423,-68461668815.71391,-17382119.985619508
west-bengal,2020,4,46437233,166391874596.30487,False,False,False,True,False,3583.1565286481405,0.364084151687368,-0.0017848652465171557,97754143242.55241,-41713196.39389642
west-bengal,2020,4,30077510,22241302940.832962,False,True,False,False,False,739.466230443709,-0.1728029006420106,-0.0985421460573922,-46396422408.66863,2993323.1604290046
west-bengal,2020,4,23158305,10074605883.201237,False,False,False,False,True,435.032092512869,-0.21811761597639454,-0.13946481089548332,-58563121305.74768,1228274.239806749
west-bengal,2020,4,178455,164241191.7401362,True,False,False,False,False,920.3507424288264,-0.25502864883323667,-0.27537590177653226,-68473494842.85919,-17553264.162885148
west-bengal,2020,4,489142,293466753.56894124,False,False,True,False,False,599.9622881881769,-0.2545473497986293,-0.273538387210834,-68344269161.01009,-17297320.777434655
west-bengal,2020,2,24855687,84984004330.7718,False,False,False,True,False,3419.0969789236487,0.06088152819908705,-0.1294258837805606,16346271139.230515,-28808074.363231536
west-bengal,2020,2,22220012,7496845561.868595,False,False,False,False,True,337.3916072533442,-0.22771845296675813,-0.14501421288009383,-61140881793.26416,1381993.1796422154
west-bengal,2020,2,10225729,7404190137.669086,False,True,False,False,False,724.0745513272536,-0.2280635469681867,-0.21595271277743958,-61233542290.26567,-10573037.297461212
west-bengal,2020,2,130595,89987205.23090403,True,False,False,False,False,689.055516910326,-0.25530520690361275,-0.2756589630153814,-68547748842.98043,-17569668.07909182
west-bengal,2020,2,244774,124404641.81495729,False,False,True,False,False,508.2428763469866,-0.2551770195793161,-0.2749836673783034,-68513331361.11523,-17470069.28458632
west-bengal,2020,3,37556349,133120676151.84232,False,False,False,True,False,3544.558501995024,0.24016597741188475,-0.05430960463463559,64482944021.33568,-36499463.09907795
west-bengal,2020,3,22284079,8768630922.970161,False,False,False,False,True,393.4930818980745,-0.2229817038448093,-0.144635297619138,-59869096519.13984,907296.0845164694
west-bengal,2020,3,19599024,14614394375.389553,False,True,False,False,False,745.6694973887247,-0.20120922890738424,-0.1605156777837437,-54023334728.72811,-4254188.675624367
west-bengal,2020,3,151996,125973420.85650632,True,False,False,False,False,828.7943160116471,-0.25517117668084055,-0.2755323898107719,-68511762621.51782,-17563511.85523635
west-bengal,2020,3,363056,183680984.08253318,False,False,True,False,False,505.9301707795304,-0.25495624556290103,-0.2742841051247816,-68454054974.05896,-17376898.42286347
west-bengal,2022,1,124787028,446343740437.97784,False,False,False,True,False,3576.844064576791,1.4067614738770926,0.4616039779685845,377706017155.2085,-81958901.56543875
west-bengal,2022,1,97315025,85854730616.41321,False,True,False,False,False,882.2350979862895,0.06412453766838717,0.2991246799567416,17217028042.55716,43282392.96280831
west-bengal,2022,1,37317865,18435424277.725906,False,False,False,False,True,494.0106910651482,-0.18697784947150597,-0.0557200847116455,-50202297663.054375,11845954.876822874
west-bengal,2022,1,239530,261096608.80560598,True,False,False,False,False,1090.0371928593745,-0.2546679120094196,-0.275014682278774,-68376639408.61151,-17533219.850249764
west-bengal,2022,1,845644,531671268.6395414,False,False,True,False,False,628.7176029624067,-0.25366015997704844,-0.27142990627117275,-68106064516.2894,-17041728.949273378
west-bengal,2022,4,184380244,620222191587.5906,False,False,False,True,False,3363.8212974031567,2.05436965211195,0.8140596726606726,551584477948.0005,-96025498.81836784
west-bengal,2022,4,171667404,140807748126.1634,False,True,False,False,False,820.2357864406418,0.2687963835624826,0.7388713684464921,72170072119.11177,94355119.72931674
west-bengal,2022,4,48921147,26026633153.201996,False,False,False,False,True,532.0119160984103,-0.15870448426757225,0.01290589476256514,-42611084553.26361,20233386.005835325
west-bengal,2022,4,268388,261122865.47893512,True,False,False,False,False,972.9304793021116,-0.2546678142167588,-0.27484400569643574,-68376613139.71548,-17504372.975905348
west-bengal,2022,4,610414,457937874.8149981,False,False,True,False,False,750.2086695504987,-0.2539347791062969,-0.2728211410228334,-68179798003.147865,-17245723.386387136
west-bengal,2022,2,145395450,520190680811.79974,False,False,False,True,False,3577.764509218134,1.6818035058685046,0.5834895914672369,451552959633.02185,-92634124.70907065
west-bengal,2022,2,126682135,107049019781.85823,False,True,False,False,False,845.0206477958257,0.14306241009978188,0.47281232178746546,38411327746.96457,63671002.657038294
west-bengal,2022,2,42712193,20697301165.41855,False,False,False,False,True,484.5759421769458,-0.1785535164909357,-0.023816090427514532,-47940418693.131645,16282087.654152565
west-bengal,2022,2,191724,199770753.23061734,True,False,False,False,False,1041.9705056780442,-0.25489631941324126,-0.2752974241422178,-68437965278.93568,-17555046.486750074
west-bengal,2022,2,760639,438407071.93834406,False,False,True,False,False,576.3668073006302,-0.25400752134426136,-0.27193265638835556,-68199328740.63247,-17087224.60182794
west-bengal,2022,3,163523844,556258142870.3699,False,False,False,True,False,3401.6943906380397,1.8161363299929127,0.6907074281572703,487620426134.942,-89784924.8366603
west-bengal,2022,3,145181044,123577123532.40588,False,True,False,False,False,851.1932420902407,0.20462113165958526,0.5822215173348365,54939437851.09741,75168139.85677591
west-bengal,2022,3,47208496,24221425246.93133,False,False,False,False,True,513.0734359114371,-0.16542795917654293,0.002776661294613028,-44416293023.079414,19285472.058917657
west-bengal,2022,3,238746,241288774.23230746,True,False,False,False,False,1010.6505417150757,-0.2547416860485715,-0.2750193191365103,-68396447241.73957,-17525612.69371322
west-bengal,2022,3,640258,451918188.20472723,False,False,True,False,False,705.8376282759875,-0.25395719935592215,-0.27264463288216867,-68185817676.575226,-17213329.280317053
west-bengal,2019,1,27374206,44170923881.744286,False,False,False,True,False,1613.5965325074374,-0.09112629394907024,-0.11453045736591262,-24466804580.706917,-8999985.512909815
west-bengal,2019,1,11659948,3021107711.9021683,False,False,False,False,True,259.1013023301792,-0.24438828419719355,-0.20747022621411007,-65616623715.16125,-7282021.293549122
west-bengal,2019,1,7636726,2645438308.338478,False,True,False,False,False,346.41000715993715,-0.24578746032541385,-0.23126500689704035,-65992294789.36609,-11146098.795248073
west-bengal,2019,1,525650,47986448.46936697,True,False,False,False,False,91.28973360480732,-0.2554616382117535,-0.27332246577941105,-68589749428.6168,-17156820.411335874
west-bengal,2019,1,429858,279216273.42549,False,False,True,False,False,649.5546748588837,-0.2546004255387435,-0.27388901409098304,-68358519664.98921,-17350567.867467094
west-bengal,2019,4,67037576,76593333397.8665,False,False,False,True,False,1142.5433013548477,0.029630576277785228,0.12005296614288619,7955618828.659485,16928335.320044577
west-bengal,2019,4,14511711,4859794689.902503,False,False,False,False,True,334.88778062783246,-0.23754011689242283,-0.19060387502973714,-63777935694.059944,-5209178.126319202
west-bengal,2019,4,14187744,6477138700.812115,False,True,False,False,False,456.53055910877123,-0.23151633877869324,-0.19251993228770273,-62160591965.51682,-6218297.560784945
west-bengal,2019,4,653648,77047243.72974005,True,False,False,False,False,117.87268335516984,-0.25535340163296993,-0.272565439610372,-68560688581.74051,-17041133.393975522
west-bengal,2019,4,415159,196296222.33587587,False,False,True,False,False,472.821791978196,-0.25490926026133415,-0.2739759492591787,-68441439714.86529,-17330139.59767755
west-bengal,2019,2,20285958,48394974398.37831,False,False,False,True,False,2385.639090763094,-0.07539386913298075,-0.1564529032528707,-20242757445.880127,-17877659.614819117
west-bengal,2019,2,13646142,4657258459.145545,False,True,False,False,False,341.28755652297514,-0.23829446062253926,-0.19572316114443408,-63980472273.32265,-5988946.998369971
west-bengal,2019,2,12129638,3676123279.3800926,False,False,False,False,True,303.06949633452314,-0.2419486866762514,-0.20469231076749403,-64961608007.48423,-7089814.3737398945
west-bengal,2019,2,421037,45646046.98846317,True,False,False,False,False,108.41338644457178,-0.25547035500862725,-0.2739411846548754,-68592089874.20471,-17260441.941981524
west-bengal,2019,2,540760,331688935.22631323,False,False,True,False,False,613.3754997157948,-0.2544049917475446,-0.2732330998095195,-68306046960.91557,-17261894.77446105
west-bengal,2019,3,30804036,8273187167.0788555,False,True,False,False,False,268.57477919707844,-0.22482697809270635,-0.09424521021083772,-60364536621.28108,9637136.245516323
west-bengal,2019,3,21522913,57058405341.48096,False,False,False,True,False,2651.05403443674,-0.04312702586843692,-0.14913710687383566,-11579326756.141739,-20310778.01467088
west-bengal,2019,3,13011501,4832486821.888576,False,False,False,False,True,371.4011797630862,-0.23764182471497963,-0.19947665608142626,-63805244195.154724,-6697819.609890211
west-bengal,2019,3,558653,57054414.83597401,True,False,False,False,False,102.12853924703529,-0.25542786468122025,-0.2731272741775361,-68580681449.08286,-17127658.860182248
west-bengal,2019,3,547726,319398871.5461071,False,False,True,False,False,583.136224218144,-0.25445076594036553,-0.2731919003822353,-68318337020.54199,-17249722.358052567
west-bengal,2024,1,407607197,273213691928.0,False,True,False,False,False,670.2867219687488,0.7619407121785321,2.1343040909785747,204576103990.84833,274204005.53123015
west-bengal,2024,1,355646156,1100744138548.0,False,False,False,True,False,3095.0542272921402,3.8440678039843514,1.8269878219156823,1032106454344.0405,-128322229.25988632
west-bengal,2024,1,72216060,47161916445.0,False,False,False,False,True,653.0668724519172,-0.07998637849550223,0.15068038144586066,-21475793289.562202,34574795.79446629
west-bengal,2024,1,451008,530738282.0,True,False,False,False,False,1176.7824118419185,-0.2536636348744492,-0.27376392539057226,-68106997670.02414,-17435969.67445136
west-bengal,2024,1,488166,375021630.0,False,False,True,False,False,768.2256240705007,-0.25424359965246407,-0.27354415962556694,-68262714292.31045,-17332845.719392277
west-bengal,2024,4,655100809,389286175909.0,False,True,False,False,False,594.2385821553763,1.1942512681855608,3.598070251027969,320648682401.8794,472526022.78743213
west-bengal,2024,4,493217788,1361927136312.0,False,False,False,True,False,2761.309850227867,4.816840705108963,2.6406358909590493,1293289486951.1995,-101395081.74158105
west-bengal,2024,4,76043195,57534056540.0,False,False,False,False,True,756.5970438248945,-0.04135546875994223,0.17331543314546025,-11103652503.976456,34007999.85231632
west-bengal,2024,4,2352084,847296537.0,True,False,False,False,False,360.23226083762313,-0.2524846175007014,-0.2625202787606865,-67790438638.07972,-15668996.835372142
west-bengal,2024,4,421806,505364108.0,False,False,True,False,False,1198.0960631190642,-0.2537581406771505,-0.2739366365125295,-68132371854.118095,-17454422.457248993
west-bengal,2024,2,505063040,312997770316.0,False,True,False,False,False,619.7202042659862,0.9101160286554227,2.71069296796699,244360220094.04584,354806183.9574401
west-bengal,2024,2,393935166,1182044126793.0,False,False,False,True,False,3000.6057565142587,4.146868622198202,2.053442786497931,1113406451514.2617,-124474186.92812303
west-bengal,2024,2,80431842,51186387144.0,False,False,False,False,True,636.3945655254296,-0.06499728628478088,0.19927146859659864,-17451319471.243027,41085697.949757084
west-bengal,2024,2,545945,683056741.0,True,False,False,False,False,1251.1457033217632,-0.253096326624966,-0.2732024338562509,-67954679184.473755,-17405559.071123645
west-bengal,2024,2,504714,432474570.0,False,False,True,False,False,856.8705643195949,-0.2540296168756355,-0.2734462888069193,-68205261350.45552,-17340636.40399763
west-bengal,2024,3,568524147,341810430112.0,False,True,False,False,False,601.2241202342458,1.0174284299174572,3.0860247599886512,273172904188.58582,406061431.2783203
west-bengal,2024,3,436521674,1208750564666.0,False,False,False,True,False,2769.050511489608,4.2463364255040545,2.305314698590243,1140112905031.726,-93201281.82143432
west-bengal,2024,3,78735491,55797986276.0,False,False,False,False,True,708.6764249174493,-0.047821441360476585,0.18923863918617348,-12839721471.665764,37435743.85812551
west-bengal,2024,3,690027,816380541.0,True,False,False,False,False,1183.1139085861857,-0.25259976375209425,-0.2723502811313061,-67821355335.39976,-17317956.799809456
west-bengal,2024,3,445106,468420642.0,False,False,True,False,False,1052.3799769043778,-0.25389573616730904,-0.27379883193950016,-68169315306.93261,-17415472.166903038
west-bengal,2023,1,209399898,712039303982.0,False,False,False,True,False,3400.3803764125996,2.3963413714100783,0.9620348974165521,643401592702.6525,-109902161.22252914
west-bengal,2023,1,196695397,152528979798.0,False,True,False,False,False,775.4577998487682,0.3124519684810266,0.8868959130450538,83891313341.76,114417666.70568576
west-bengal,2023,1,52273240,31580090540.0,False,False,False,False,True,604.1349367286206,-0.13802069971928105,0.032731377364267414,-37057626244.73865,21232877.78401111
west-bengal,2023,1,287719,266872934.0,True,False,False,False,False,927.5471345305663,-0.2546463981564303,-0.27472967521569625,-68370863063.52121,-17487477.86857354
west-bengal,2023,1,622090,467935301.0,False,False,True,False,False,752.1987188348953,-0.2538975438139654,-0.2727520849629754,-68169800572.91365,-17238282.57867025
west-bengal,2023,4,354067997,239073842398.0,False,True,False,False,False,675.2201397010191,0.6347872574913168,1.8176540224664368,170436234843.51843,235127411.89221492
west-bengal,2023,4,317959249,964138540494.0,False,False,False,True,False,3032.2707816371776,3.335281914142756,1.6040939108456518,895500852582.482,-108139155.05774203
west-bengal,2023,4,64920775,45319429210.0,False,False,False,False,True,698.0728312316049,-0.08684869981128529,0.10753344434060744,-23318283449.723213,28060040.92182657
west-bengal,2023,4,480740,459007296.0,True,False,False,False,False,954.7932271082082,-0.2539307960600896,-0.2735880796581556,-68178728636.99238,-17375850.411677726
west-bengal,2023,4,524477,404156680.0,False,False,True,False,False,770.5899019404092,-0.2541350865128051,-0.27332940332293737,-68233579229.54238,-17308877.150203355
west-bengal,2023,2,245111000,176704613449.0,False,True,False,False,False,720.9167007967818,0.4024938222178419,1.1732431876962715,108066965333.68312,152591786.2191214
west-bengal,2023,2,240347041,797054798425.0,False,False,False,True,False,3316.2663251801796,2.7129805473053916,1.1450674222059576,728417092627.2584,-114969978.27716056
west-bengal,2023,2,58950434,34789238757.0,False,False,False,False,True,590.1438954122034,-0.1260682661844966,0.0722227021798948,-33848475487.049446,26550585.63825372
west-bengal,2023,2,327537,317467007.0,True,False,False,False,False,969.2554032063554,-0.25445796114639035,-0.2744941772548,-68320268978.193016,-17469092.94607653
west-bengal,2023,2,581674,448989334.0,False,False,True,False,False,771.8917022249576,-0.25396810783781454,-0.27299111971076745,-68188746555.33498,-17270672.52994968
west-bengal,2023,3,296965002,200440391406.0,False,True,False,False,False,674.9630092976411,0.490897438767736,1.4799263896478985,131802763127.67732,194390639.68128404
west-bengal,2023,3,271150280,831050092805.0,False,False,False,True,False,3064.9058994333327,2.8395956080931497,1.3272488470263837,762412397005.966,-98568105.96617317
west-bengal,2023,3,63055684,39209851435.0,False,False,False,False,True,621.8289763536623,-0.10960374798713704,0.09650262593220067,-29427861466.613342,28783139.2656753
west-bengal,2023,3,389751,424985591.0,True,False,False,False,False,1090.4028238542044,-0.2540575094869106,-0.2741262213017336,-68212750377.4851,-17452426.851305928
west-bengal,2023,3,532474,423285145.0,False,False,True,False,False,794.9404947471613,-0.2540638427773728,-0.2732821061911556,-68214450762.87103,-17308983.507306457
west-bengal,2018,1,5773831,964309485.9592385,False,False,False,False,True,167.0138052116937,-0.25204880419431197,-0.2422828373722981,-67673424250.071724,-12296820.122389017
west-bengal,2018,1,4383075,8874266825.985771,False,False,False,True,False,2024.6668893381407,-0.2225882642077765,-0.2505082681348733,-59763468208.97232,-17038456.65218923
west-bengal,2018,1,665171,119502271.66944443,True,False,False,False,False,179.65646678740418,-0.2551952783973466,-0.2724972884474957,-68518233552.72884,-17047595.540276133
west-bengal,2018,1,443378,366788699.65713125,False,True,False,False,False,827.259583599392,-0.2542742631014747,-0.27380905195246985,-68270947240.88803,-17374146.014260694
west-bengal,2018,1,444770,301111268.86863834,False,False,True,False,False,677.0044491954006,-0.25451887789429617,-0.27380081916424426,-68336624665.193565,-17344931.205385238
west-bengal,2018,4,17154995,35303180047.06148,False,False,False,True,False,2057.8950939397814,-0.12415409809537553,-0.1749705435698528,-33334551948.82894,-15462569.613243949
west-bengal,2018,4,9425082,2467741143.2258015,False,False,False,False,True,261.8270210514669,-0.2464492912573969,-0.22068802685393002,-66169991180.93597,-9282465.433051841
west-bengal,2018,4,8633569,2294203496.6575317,False,True,False,False,False,265.7306030284268,-0.2470956301131102,-0.22536931917204922,-66343529147.23983,-10000462.928540342
west-bengal,2018,4,734796,93755616.52283625,True,False,False,False,False,127.59407580176845,-0.2552911715015519,-0.27208550117723096,-68543980176.07008,-16967063.53843968
west-bengal,2018,4,565106,330738908.23670936,False,False,True,False,False,585.2687960076682,-0.2544085301115221,-0.2730891088166022,-68306996977.50628,-17237146.318462357
west-bengal,2018,2,8284944,15889890046.862814,False,False,False,True,False,1917.9236512477107,-0.1964586607795459,-0.22743121270305164,-52747843964.668465,-16108603.541731156
